unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1515671100,2018-01-11T11:45:00.0000000Z,BTC-USDT,13428.3,13437.2,13428.3,13437.2,9.02027049,121207.178628228
1515671160,2018-01-11T11:46:00.0000000Z,BTC-USDT,13437.2,13437.2,13408.8,13437.2,9.86443099,132550.332098828
1515671220,2018-01-11T11:47:00.0000000Z,BTC-USDT,13437.2,13469.7,13437.2,13469.7,5.4247445,73069.68099165
1515671280,2018-01-11T11:48:00.0000000Z,BTC-USDT,13469.7,13493.1,13468,13468,12.29122949,165538.27877132
1515671340,2018-01-11T11:49:00.0000000Z,BTC-USDT,13468,13482.1,13468,13482.1,8.2387595,111075.77945495
1515671400,2018-01-11T11:50:00.0000000Z,BTC-USDT,13482.1,13482.1,13482.1,13482.1,5.254462,70841.1821302
1515671460,2018-01-11T11:51:00.0000000Z,BTC-USDT,13482.1,13493.1,13482.1,13493.1,4.3375905,58527.54237555
1515671520,2018-01-11T11:52:00.0000000Z,BTC-USDT,13498.4,13519.3,13498.4,13515.5,12.11879149,163791.526383095
1515671580,2018-01-11T11:53:00.0000000Z,BTC-USDT,13515.5,13554.5,13515.5,13517.5,14.3001195,193301.86534125
1515671640,2018-01-11T11:54:00.0000000Z,BTC-USDT,13517.5,13524.2,13485.1,13509.1,31.455409,424934.2657219
1515671700,2018-01-11T11:55:00.0000000Z,BTC-USDT,13508.8,13508.8,13435.1,13436.2,11.7275295,157573.43186790
1515671760,2018-01-11T11:56:00.0000000Z,BTC-USDT,13436.2,13447,13406,13446.1,15.57206349,209383.522892889
1515671820,2018-01-11T11:57:00.0000000Z,BTC-USDT,13446.1,13446.1,13434.7,13434.7,17.75356099,238513.765832353
1515671880,2018-01-11T11:58:00.0000000Z,BTC-USDT,13445.9,13463.4,13440.1,13451.9,7.05885199,94954.971084281
1515671940,2018-01-11T11:59:00.0000000Z,BTC-USDT,13467.3,13497.7,13463.4,13463.5,6.19408299,83394.036335865
1515672000,2018-01-11T12:00:00.0000000Z,BTC-USDT,13467,13489.8,13454.9,13473.5,27.49336149,370431.806035515
1515672060,2018-01-11T12:01:00.0000000Z,BTC-USDT,13489.8,13492.9,13460,13487.1,17.96473699,242292.204257829
1515672120,2018-01-11T12:02:00.0000000Z,BTC-USDT,13484.4,13490,13484.4,13489.9,8.381602,113066.9728198
1515672180,2018-01-11T12:03:00.0000000Z,BTC-USDT,13489.9,13561,13489.9,13559.8,17.024535,230849.2896930
1515672240,2018-01-11T12:04:00.0000000Z,BTC-USDT,13560.9,13579.8,13560.9,13578.5,14.401354,195548.7852890
1515672300,2018-01-11T12:05:00.0000000Z,BTC-USDT,13579.4,13590,13555.3,13576.6,16.77920699,227804.581620434
1515672360,2018-01-11T12:06:00.0000000Z,BTC-USDT,13571,13590,13558.3,13589.9,13.395746,182046.8485654
1515672420,2018-01-11T12:07:00.0000000Z,BTC-USDT,13590,13599.4,13590,13596.2,10.7555495,146234.60211190
1515672480,2018-01-11T12:08:00.0000000Z,BTC-USDT,13596.2,13596.2,13573.4,13583.6,5.1573845,70055.84809420
1515672540,2018-01-11T12:09:00.0000000Z,BTC-USDT,13583.6,13590,13573.6,13590,4.96424949,67464.15056910
1515672600,2018-01-11T12:10:00.0000000Z,BTC-USDT,13590,13655,13590,13655,6.59220749,90016.59327595
1515672660,2018-01-11T12:11:00.0000000Z,BTC-USDT,13656,13726.4,13656,13700.9,9.95606749,136407.085073741
1515672720,2018-01-11T12:12:00.0000000Z,BTC-USDT,13691.8,13741.5,13691.8,13741.5,12.0878655,166105.40376825
1515672780,2018-01-11T12:13:00.0000000Z,BTC-USDT,13741.5,13741.5,13664.2,13668.8,17.9791635,245753.59004880
1515672840,2018-01-11T12:14:00.0000000Z,BTC-USDT,13668.8,13705.7,13664.1,13703.9,10.1784255,139484.12520945
1515672900,2018-01-11T12:15:00.0000000Z,BTC-USDT,13703.9,13750.6,13703.9,13741.5,10.5935995,145571.94752925
1515672960,2018-01-11T12:16:00.0000000Z,BTC-USDT,13735.3,13750.6,13690.7,13694.1,6.40511399,87712.271490459
1515673020,2018-01-11T12:17:00.0000000Z,BTC-USDT,13694.1,13694.1,13654.2,13654.2,5.279662,72089.5608804
1515673080,2018-01-11T12:18:00.0000000Z,BTC-USDT,13654.2,13668.4,13654.2,13668.4,2.984689,40795.9231276
1515673140,2018-01-11T12:19:00.0000000Z,BTC-USDT,13668.4,13668.4,13661,13661.1,13.7170035,187389.35651385
1515673200,2018-01-11T12:20:00.0000000Z,BTC-USDT,13661.1,13661.1,13616.2,13638.4,12.05136199,164361.295364416
1515673260,2018-01-11T12:21:00.0000000Z,BTC-USDT,13638.4,13660.2,13638.4,13660,7.4151215,101290.5596900
1515673380,2018-01-11T12:23:00.0000000Z,BTC-USDT,13665.7,13707,13665.7,13697.4,2.12280849,29076.957010926
1515673440,2018-01-11T12:24:00.0000000Z,BTC-USDT,13697.4,13697.4,13697.4,13697.4,1.34029499,18358.556596026
1515673500,2018-01-11T12:25:00.0000000Z,BTC-USDT,13697.4,13697.4,13633,13637.1,7.116739,97051.6814169
1515673560,2018-01-11T12:26:00.0000000Z,BTC-USDT,13637.1,13637.1,13636.2,13636.2,1.73604399,23673.043056438
1515673620,2018-01-11T12:27:00.0000000Z,BTC-USDT,13636.2,13654.1,13636.2,13654.1,3.40046,46430.220886
1515673680,2018-01-11T12:28:00.0000000Z,BTC-USDT,13654.1,13654.1,13630.1,13636.2,2.4597765,33542.00430930
1515673740,2018-01-11T12:29:00.0000000Z,BTC-USDT,13630.1,13664.1,13630.1,13663.6,3.8006085,51929.99430060
1515673800,2018-01-11T12:30:00.0000000Z,BTC-USDT,13663.6,13663.6,13639.5,13639.5,5.2955255,72228.32005725
1515673860,2018-01-11T12:31:00.0000000Z,BTC-USDT,13639.5,13671.3,13639.5,13671.3,9.184139,125559.1195107
1515673920,2018-01-11T12:32:00.0000000Z,BTC-USDT,13671.3,13671.3,13640.5,13640.5,6.00371549,81893.681141345
1515673980,2018-01-11T12:33:00.0000000Z,BTC-USDT,13638.3,13655,13638.3,13655,0.982048,13409.865440
1515674040,2018-01-11T12:34:00.0000000Z,BTC-USDT,13655,13689,13655,13689,2.447282,33500.843298
1515674100,2018-01-11T12:35:00.0000000Z,BTC-USDT,13689,13689,13689,13689,1.515847,20750.429583
1515674160,2018-01-11T12:36:00.0000000Z,BTC-USDT,13689,13706.9,13689,13705.7,3.59373049,49254.591976793
1515674220,2018-01-11T12:37:00.0000000Z,BTC-USDT,13705.7,13739.5,13705.7,13724.4,2.448019,33597.5919636
1515674280,2018-01-11T12:38:00.0000000Z,BTC-USDT,13724.4,13740.5,13724.4,13740.5,1.75375799,24097.511661595
1515674340,2018-01-11T12:39:00.0000000Z,BTC-USDT,13740.5,13744,13740.5,13744,3.4717845,47716.2061680
1515674400,2018-01-11T12:40:00.0000000Z,BTC-USDT,13744,13750.6,13744,13750.6,3.958897,54437.2090882
1515674460,2018-01-11T12:41:00.0000000Z,BTC-USDT,13750.6,13750.6,13724.4,13734.5,8.7237185,119815.91173825
1515674520,2018-01-11T12:42:00.0000000Z,BTC-USDT,13734.5,13744.1,13734.5,13743.3,2.48417649,34140.782755017
1515674580,2018-01-11T12:43:00.0000000Z,BTC-USDT,13743.3,13750.6,13743.3,13750.6,7.633648,104967.2401888
1515674640,2018-01-11T12:44:00.0000000Z,BTC-USDT,13750.6,13750.6,13724.4,13724.4,6.2378295,85610.46718980
1515674700,2018-01-11T12:45:00.0000000Z,BTC-USDT,13718.8,13718.8,13706.3,13706.3,4.303299,58982.3070837
1515674760,2018-01-11T12:46:00.0000000Z,BTC-USDT,13706.3,13741.9,13706.3,13741.9,7.1243425,97902.00220075
1515674820,2018-01-11T12:47:00.0000000Z,BTC-USDT,13741.9,13759,13741.9,13757.7,5.016621,69017.1667317
1515674880,2018-01-11T12:48:00.0000000Z,BTC-USDT,13757.7,13776.9,13757.7,13776.9,9.96232349,137249.934489381
1515674940,2018-01-11T12:49:00.0000000Z,BTC-USDT,13776.9,13857.2,13776.9,13857.2,8.1128885,112421.91852220
1515675000,2018-01-11T12:50:00.0000000Z,BTC-USDT,13857.2,13867.7,13825.6,13839.2,8.755363,121167.2196296
1515675060,2018-01-11T12:51:00.0000000Z,BTC-USDT,13839.2,13845,13831,13845,6.9801085,96639.6021825
1515675120,2018-01-11T12:52:00.0000000Z,BTC-USDT,13845,13845,13820.9,13821.5,9.1306475,126199.24442125
1515675180,2018-01-11T12:53:00.0000000Z,BTC-USDT,13821.5,13843.5,13813.8,13840.7,4.679519,64767.8186233
1515675240,2018-01-11T12:54:00.0000000Z,BTC-USDT,13843.5,13853.2,13843.5,13853.2,2.97666299,41236.307733068
1515675300,2018-01-11T12:55:00.0000000Z,BTC-USDT,13853.2,13880.9,13853.2,13880.2,6.41851099,89090.216243398
1515675360,2018-01-11T12:56:00.0000000Z,BTC-USDT,13880.2,13891.5,13878.5,13878.5,9.23933399,128228.096780215
1515675420,2018-01-11T12:57:00.0000000Z,BTC-USDT,13878.5,13878.5,13845.6,13854.8,4.609903,63869.2840844
1515675480,2018-01-11T12:58:00.0000000Z,BTC-USDT,13854.8,13863.6,13819,13845.6,6.48173699,89743.537668744
1515675540,2018-01-11T12:59:00.0000000Z,BTC-USDT,13845.6,13845.6,13787.9,13806.3,7.1067745,98118.26077935
1515675600,2018-01-11T13:00:00.0000000Z,BTC-USDT,13806.3,13814.9,13783.2,13809,5.23382599,72273.90309591
1515675660,2018-01-11T13:01:00.0000000Z,BTC-USDT,13809,13837.2,13796.3,13837.2,10.44245849,144494.386617828
1515675720,2018-01-11T13:02:00.0000000Z,BTC-USDT,13837.2,13837.2,13800.8,13821.5,12.257182,169412.6410130
1515675780,2018-01-11T13:03:00.0000000Z,BTC-USDT,13821.5,13841.5,13805.6,13805.8,6.928859,95658.4415822
1515675840,2018-01-11T13:04:00.0000000Z,BTC-USDT,13805.8,13863.7,13805.8,13863.7,11.0761685,153556.67723345
1515675900,2018-01-11T13:05:00.0000000Z,BTC-USDT,13863.7,13868.1,13845.6,13857.9,12.07368949,167315.981583471
1515675960,2018-01-11T13:06:00.0000000Z,BTC-USDT,13862.9,13862.9,13845.6,13845.6,4.875835,67508.8610760
1515676020,2018-01-11T13:07:00.0000000Z,BTC-USDT,13845.6,13852,13845.6,13852,3.6505105,50566.8714460
1515676080,2018-01-11T13:08:00.0000000Z,BTC-USDT,13851.9,13851.9,13791.1,13813.6,6.443091,89002.2818376
1515676140,2018-01-11T13:09:00.0000000Z,BTC-USDT,13813.6,13836.1,13785.5,13832.7,12.07254249,166995.858501423
1515676200,2018-01-11T13:10:00.0000000Z,BTC-USDT,13834.3,13838.1,13809.6,13811.7,22.37246249,309001.740173133
1515676260,2018-01-11T13:11:00.0000000Z,BTC-USDT,13811.7,13823.1,13792.1,13811.9,16.53754849,228414.965989031
1515676320,2018-01-11T13:12:00.0000000Z,BTC-USDT,13812.8,13844.6,13811.7,13844.6,3.96697299,54921.154257354
1515676380,2018-01-11T13:13:00.0000000Z,BTC-USDT,13844.6,13858.3,13826.7,13826.7,2.4488075,33858.92666025
1515676440,2018-01-11T13:14:00.0000000Z,BTC-USDT,13817,13826.7,13816.8,13816.8,4.03029899,55685.835085032
1515676500,2018-01-11T13:15:00.0000000Z,BTC-USDT,13816.8,13816.8,13792,13792,2.6094015,35988.8654880
1515676560,2018-01-11T13:16:00.0000000Z,BTC-USDT,13792,13792,13752.4,13752.4,4.36516849,60031.543141876
1515676620,2018-01-11T13:17:00.0000000Z,BTC-USDT,13752.4,13752.4,13749.9,13750.8,1.956911,26909.0917788
1515676680,2018-01-11T13:18:00.0000000Z,BTC-USDT,13752.4,13784.2,13752.4,13776,4.405303,60687.454128
1515676740,2018-01-11T13:19:00.0000000Z,BTC-USDT,13776,13776,13760.8,13760.8,4.97374949,68442.771981992
1515676800,2018-01-11T13:20:00.0000000Z,BTC-USDT,13760.4,13760.4,13751.1,13751.6,3.37311299,46385.700593284
1515676860,2018-01-11T13:21:00.0000000Z,BTC-USDT,13751.6,13751.6,13706.6,13706.6,2.7503345,37697.73485770
1515676920,2018-01-11T13:22:00.0000000Z,BTC-USDT,13706.6,13706.6,13706.6,13706.6,1.138093,15599.3855138
1515676980,2018-01-11T13:23:00.0000000Z,BTC-USDT,13706.6,13716.1,13706.6,13714.5,4.59984399,63084.560400855
1515677040,2018-01-11T13:24:00.0000000Z,BTC-USDT,13714.5,13758,13714.5,13757.1,6.5028675,89460.59848425
1515677100,2018-01-11T13:25:00.0000000Z,BTC-USDT,13757.1,13807.1,13757.1,13765.7,5.0176575,69071.56784775
1515677160,2018-01-11T13:26:00.0000000Z,BTC-USDT,13765.7,13792.9,13757.1,13757.1,5.09696249,70119.422671179
1515677220,2018-01-11T13:27:00.0000000Z,BTC-USDT,13757.1,13757.1,13738,13739.5,5.94729,81712.790955
1515677280,2018-01-11T13:28:00.0000000Z,BTC-USDT,13739.8,13739.8,13739.8,13739.8,2.846669,39112.6627262
1515677340,2018-01-11T13:29:00.0000000Z,BTC-USDT,13739.8,13739.8,13693.7,13698.8,3.387691,46407.3014708
1515677400,2018-01-11T13:30:00.0000000Z,BTC-USDT,13698.8,13698.8,13671,13672.5,10.3514825,141530.64448125
1515677460,2018-01-11T13:31:00.0000000Z,BTC-USDT,13672.5,13672.5,13671,13671,4.68572249,64058.51216079
1515677520,2018-01-11T13:32:00.0000000Z,BTC-USDT,13671,13705.9,13671,13704.6,8.48693099,116309.994445554
1515677580,2018-01-11T13:33:00.0000000Z,BTC-USDT,13704.6,13750,13691.8,13727.6,8.467821,116242.8595596
1515677640,2018-01-11T13:34:00.0000000Z,BTC-USDT,13750,13750,13673.1,13693.3,10.1176145,138543.53063285
1515677700,2018-01-11T13:35:00.0000000Z,BTC-USDT,13693.3,13693.3,13668.7,13673.1,2.56093099,35015.865519369
1515677760,2018-01-11T13:36:00.0000000Z,BTC-USDT,13673.1,13720.5,13673.1,13695.4,4.8388905,66270.54095370
1515677820,2018-01-11T13:37:00.0000000Z,BTC-USDT,13695.4,13747.5,13695.4,13747.5,7.3842295,101514.69505125
1515677880,2018-01-11T13:38:00.0000000Z,BTC-USDT,13745.1,13745.1,13687.5,13701.7,7.9742875,109261.29503875
1515677940,2018-01-11T13:39:00.0000000Z,BTC-USDT,13701.7,13731.4,13701.7,13726.1,6.2066535,85193.14660635
1515678000,2018-01-11T13:40:00.0000000Z,BTC-USDT,13726.1,13747.4,13713,13747.4,5.24169449,72059.670831826
1515678060,2018-01-11T13:41:00.0000000Z,BTC-USDT,13747.4,13757.1,13718.5,13723.3,4.82469399,66210.723032967
1515678120,2018-01-11T13:42:00.0000000Z,BTC-USDT,13724.4,13782.3,13724.4,13781.6,5.985361,82487.8511576
1515678180,2018-01-11T13:43:00.0000000Z,BTC-USDT,13776.9,13803.6,13776.9,13796.9,5.454682,75257.7020858
1515678240,2018-01-11T13:44:00.0000000Z,BTC-USDT,13796.9,13796.9,13796.9,13796.9,3.95784149,54605.943253381
1515678300,2018-01-11T13:45:00.0000000Z,BTC-USDT,13796.9,13823.5,13782.3,13783.3,5.6480505,77848.77445665
1515678360,2018-01-11T13:46:00.0000000Z,BTC-USDT,13776.9,13781.2,13725.7,13727.6,8.06998099,110781.471038324
1515678420,2018-01-11T13:47:00.0000000Z,BTC-USDT,13727.6,13755.1,13717.1,13739.1,7.511067,103195.3006197
1515678480,2018-01-11T13:48:00.0000000Z,BTC-USDT,13739.1,13755.1,13720.4,13720.4,3.590537,49263.6038548
1515678540,2018-01-11T13:49:00.0000000Z,BTC-USDT,13720.4,13720.4,13708.3,13714.5,10.84312049,148707.975960105
1515678600,2018-01-11T13:50:00.0000000Z,BTC-USDT,13714.5,13714.5,13694,13696.3,4.077805,55850.8406215
1515678660,2018-01-11T13:51:00.0000000Z,BTC-USDT,13696.3,13747.1,13696.3,13747.1,13.635051,187442.4096021
1515678720,2018-01-11T13:52:00.0000000Z,BTC-USDT,13747.1,13776.9,13747.1,13776.9,3.8948575,53659.06229175
1515678780,2018-01-11T13:53:00.0000000Z,BTC-USDT,13776.9,13816.1,13776.9,13783.7,4.9229115,67855.93524255
1515678840,2018-01-11T13:54:00.0000000Z,BTC-USDT,13783.7,13783.7,13761.5,13763.1,4.2794065,58897.89960015
1515678900,2018-01-11T13:55:00.0000000Z,BTC-USDT,13761.5,13761.5,13756.1,13756.1,3.7701385,51862.40221985
1515678960,2018-01-11T13:56:00.0000000Z,BTC-USDT,13756.1,13756.1,13739.7,13739.7,5.07969899,69793.540212903
1515679020,2018-01-11T13:57:00.0000000Z,BTC-USDT,13739.7,13747.2,13739.7,13747.2,4.3910945,60365.25431040
1515679080,2018-01-11T13:58:00.0000000Z,BTC-USDT,13747.2,13766.8,13747.2,13766.8,3.3119835,45595.41444780
1515679140,2018-01-11T13:59:00.0000000Z,BTC-USDT,13766.8,13785.5,13766.8,13784.2,3.03299699,41807.437109558
1515679200,2018-01-11T14:00:00.0000000Z,BTC-USDT,13785.8,13785.8,13784,13785.8,3.3296945,45902.50243810
1515679260,2018-01-11T14:01:00.0000000Z,BTC-USDT,13785.8,13795.1,13785.8,13794.3,2.85866399,39433.268677257
1515679320,2018-01-11T14:02:00.0000000Z,BTC-USDT,13795.1,13813.4,13781.9,13782.9,6.4898955,89449.58068695
1515679380,2018-01-11T14:03:00.0000000Z,BTC-USDT,13782.9,13782.9,13766.8,13766.8,4.91604149,67678.159984532
1515679440,2018-01-11T14:04:00.0000000Z,BTC-USDT,13766.8,13790.9,13766.8,13790.9,4.0297625,55574.05166125
1515679500,2018-01-11T14:05:00.0000000Z,BTC-USDT,13790.9,13790.9,13790.9,13790.9,4.12124399,56835.663741691
1515679560,2018-01-11T14:06:00.0000000Z,BTC-USDT,13790.9,13815.2,13790,13791.4,4.38253849,60441.341330986
1515679620,2018-01-11T14:07:00.0000000Z,BTC-USDT,13791.4,13835.3,13791.4,13813.4,2.92736049,40436.801392566
1515679680,2018-01-11T14:08:00.0000000Z,BTC-USDT,13823.4,13829.4,13800,13813.4,4.23730099,58531.533495266
1515679740,2018-01-11T14:09:00.0000000Z,BTC-USDT,13813.4,13827.1,13813.4,13813.5,6.56377699,90668.733451365
1515679800,2018-01-11T14:10:00.0000000Z,BTC-USDT,13813.4,13823.1,13806.8,13806.8,13.1007245,180879.08302660
1515679860,2018-01-11T14:11:00.0000000Z,BTC-USDT,13806.8,13873.2,13806.8,13867.6,22.24379899,308468.106873724
1515679920,2018-01-11T14:12:00.0000000Z,BTC-USDT,13867.1,13867.1,13839.9,13839.9,6.52275199,90274.235266401
1515679980,2018-01-11T14:13:00.0000000Z,BTC-USDT,13839.9,13839.9,13829.9,13829.9,1.707755,23618.0808745
1515680040,2018-01-11T14:14:00.0000000Z,BTC-USDT,13829.9,13829.9,13813.6,13816.8,4.98741199,68910.073983432
1515680100,2018-01-11T14:15:00.0000000Z,BTC-USDT,13816.8,13816.8,13793.4,13793.4,6.34828699,87564.461767866
1515680160,2018-01-11T14:16:00.0000000Z,BTC-USDT,13793.4,13793.4,13753.3,13756,11.7338275,161410.5310900
1515680220,2018-01-11T14:17:00.0000000Z,BTC-USDT,13751.4,13756,13710.3,13710.3,9.6855115,132791.26831845
1515680280,2018-01-11T14:18:00.0000000Z,BTC-USDT,13710.3,13710.3,13680.4,13689.9,8.72123049,119392.773285051
1515680340,2018-01-11T14:19:00.0000000Z,BTC-USDT,13690.6,13733.8,13689.9,13733.8,3.0980345,42547.78621610
1515680400,2018-01-11T14:20:00.0000000Z,BTC-USDT,13734,13741.5,13727.1,13727.1,4.87140099,66870.208529829
1515680460,2018-01-11T14:21:00.0000000Z,BTC-USDT,13721.6,13721.6,13680.3,13683.5,6.951601,95122.2322835
1515680520,2018-01-11T14:22:00.0000000Z,BTC-USDT,13683.5,13721.6,13680.3,13721.6,4.9295285,67641.01826560
1515680580,2018-01-11T14:23:00.0000000Z,BTC-USDT,13720.2,13771.7,13711.1,13720.8,7.0491135,96719.47651080
1515680640,2018-01-11T14:24:00.0000000Z,BTC-USDT,13720.8,13736.6,13705.2,13729.6,5.61557749,77099.632706704
1515680700,2018-01-11T14:25:00.0000000Z,BTC-USDT,13729.6,13729.6,13707.7,13729.5,6.37303499,87498.583895205
1515680760,2018-01-11T14:26:00.0000000Z,BTC-USDT,13728.2,13758.4,13728.2,13731.3,9.2367095,126832.02915735
1515680820,2018-01-11T14:27:00.0000000Z,BTC-USDT,13731.3,13770.5,13730.3,13770.4,7.275694,100189.2166576
1515680880,2018-01-11T14:28:00.0000000Z,BTC-USDT,13770.4,13770.5,13770.4,13770.5,4.206836,57930.2351380
1515680940,2018-01-11T14:29:00.0000000Z,BTC-USDT,13770.5,13801.8,13726.5,13727.9,9.849553,135213.6786287
1515681000,2018-01-11T14:30:00.0000000Z,BTC-USDT,13727.9,13727.9,13705.1,13705.1,7.849053,107572.0562703
1515681060,2018-01-11T14:31:00.0000000Z,BTC-USDT,13705.1,13770.5,13705.1,13770.5,9.75111999,134277.797822295
1515681120,2018-01-11T14:32:00.0000000Z,BTC-USDT,13770.4,13770.5,13765.6,13765.6,11.53466249,158781.549972344
1515681180,2018-01-11T14:33:00.0000000Z,BTC-USDT,13765.6,13765.6,13719.4,13739.8,6.8868325,94623.70118350
1515681240,2018-01-11T14:34:00.0000000Z,BTC-USDT,13742.1,13765.6,13742.1,13765.6,11.67073249,160654.635164344
1515681300,2018-01-11T14:35:00.0000000Z,BTC-USDT,13765.6,13765.6,13765.6,13765.6,3.68817649,50769.962290744
1515681360,2018-01-11T14:36:00.0000000Z,BTC-USDT,13765.6,13765.6,13719.4,13729,3.0669865,42106.6576585
1515681420,2018-01-11T14:37:00.0000000Z,BTC-USDT,13729,13738.6,13719.4,13735.6,8.61251199,118298.019689844
1515681480,2018-01-11T14:38:00.0000000Z,BTC-USDT,13735.6,13788.3,13735.6,13776.8,6.22094299,85704.687384632
1515681540,2018-01-11T14:39:00.0000000Z,BTC-USDT,13776.8,13787,13752.3,13772.2,14.69227599,202344.963389478
1515681600,2018-01-11T14:40:00.0000000Z,BTC-USDT,13772.2,13784,13772.2,13784,5.85805,80747.36120
1515681660,2018-01-11T14:41:00.0000000Z,BTC-USDT,13784,13784,13772.4,13772.7,6.556084,90294.9781068
1515681720,2018-01-11T14:42:00.0000000Z,BTC-USDT,13772.7,13794.3,13762.3,13772.3,7.38150249,101660.266743027
1515681780,2018-01-11T14:43:00.0000000Z,BTC-USDT,13772.3,13820,13772.3,13819.9,7.18999499,99365.011762301
1515681840,2018-01-11T14:44:00.0000000Z,BTC-USDT,13819.9,13820,13785.5,13789.1,11.09994699,153058.279039809
1515681900,2018-01-11T14:45:00.0000000Z,BTC-USDT,13789.1,13820,13788.8,13820,10.3081815,142459.0683300
1515681960,2018-01-11T14:46:00.0000000Z,BTC-USDT,13819.9,13819.9,13792.3,13792.4,8.05841,111144.814084
1515682020,2018-01-11T14:47:00.0000000Z,BTC-USDT,13792.4,13793.7,13788.8,13793.7,4.64311,64045.666407
1515682080,2018-01-11T14:48:00.0000000Z,BTC-USDT,13793.7,13793.7,13788.8,13788.8,7.133455,98361.7843040
1515682140,2018-01-11T14:49:00.0000000Z,BTC-USDT,13788.8,13801.8,13788.8,13801.8,3.346199,46183.5693582
1515682200,2018-01-11T14:50:00.0000000Z,BTC-USDT,13801.8,13801.8,13762.4,13762.4,14.517374,199793.9079376
1515682260,2018-01-11T14:51:00.0000000Z,BTC-USDT,13762.4,13784.8,13762.4,13770,4.48222799,61720.27942230
