unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1769949000,2026-02-01T12:30:00.0000000Z,BTC-USDT,78446.5,78504.7,78446.4,78504.7,0.97574258,76600.378520126
1769949060,2026-02-01T12:31:00.0000000Z,BTC-USDT,78505,78519,78457,78457.1,3.21259024,252050.513718704
1769949120,2026-02-01T12:32:00.0000000Z,BTC-USDT,78457.1,78492.7,78454.1,78483,7.37967414,579178.96552962
1769949180,2026-02-01T12:33:00.0000000Z,BTC-USDT,78483,78514.8,78483,78497.1,0.42373628,33262.069144788
1769949240,2026-02-01T12:34:00.0000000Z,BTC-USDT,78497,78497.1,78490,78490.1,0.36335663,28519.898224363
1769949300,2026-02-01T12:35:00.0000000Z,BTC-USDT,78490.1,78592.6,78490.1,78589.9,2.4982596,196337.97213804
1769949360,2026-02-01T12:36:00.0000000Z,BTC-USDT,78590,78664.6,78590,78633.1,1.09877143,86399.803732333
1769949420,2026-02-01T12:37:00.0000000Z,BTC-USDT,78633,78636.9,78610.3,78616.1,1.18868782,93450.000525902
1769949480,2026-02-01T12:38:00.0000000Z,BTC-USDT,78616,78616,78490,78499.7,11.43535506,897671.941603482
1769949540,2026-02-01T12:39:00.0000000Z,BTC-USDT,78494,78502,78446,78451.1,1.09191629,85662.034058419
1769949600,2026-02-01T12:40:00.0000000Z,BTC-USDT,78451,78510,78448,78504.1,0.67387037,52901.586913517
1769949660,2026-02-01T12:41:00.0000000Z,BTC-USDT,78504.1,78512.9,78456.1,78459.1,1.16347049,91284.847521959
1769949720,2026-02-01T12:42:00.0000000Z,BTC-USDT,78462,78526.8,78461.1,78526.8,1.0527781,82671.29530308
1769949780,2026-02-01T12:43:00.0000000Z,BTC-USDT,78526.8,78526.8,78493,78514,0.65065707,51085.68919398
1769949840,2026-02-01T12:44:00.0000000Z,BTC-USDT,78514.1,78526,78359,78382.4,12.90510534,1011533.128802016
1769949900,2026-02-01T12:45:00.0000000Z,BTC-USDT,78382.5,78442,78382.5,78442,1.45341141,114008.49782322
1769949960,2026-02-01T12:46:00.0000000Z,BTC-USDT,78442,78477,78442,78457.9,1.74913182,137233.209420378
1769950020,2026-02-01T12:47:00.0000000Z,BTC-USDT,78457.9,78471.9,78441.7,78441.8,0.81184812,63682.827859416
1769950080,2026-02-01T12:48:00.0000000Z,BTC-USDT,78441.7,78441.7,78414.6,78427.6,0.7273793,57046.61278868
1769950140,2026-02-01T12:49:00.0000000Z,BTC-USDT,78427.6,78481.3,78427.6,78480,2.10594074,165274.22927520
1769950200,2026-02-01T12:50:00.0000000Z,BTC-USDT,78479.9,78479.9,78450,78450.1,0.75115516,58928.197417516
1769950260,2026-02-01T12:51:00.0000000Z,BTC-USDT,78450.1,78467,78440.6,78463,1.88285157,147734.18273691
1769950320,2026-02-01T12:52:00.0000000Z,BTC-USDT,78463.1,78469.5,78424,78424,1.95811808,153563.45230592
1769950380,2026-02-01T12:53:00.0000000Z,BTC-USDT,78424,78441,78424,78440.9,0.33028577,25907.913055993
1769950440,2026-02-01T12:54:00.0000000Z,BTC-USDT,78441,78442.5,78412,78416.1,1.58371779,124188.972592419
1769950500,2026-02-01T12:55:00.0000000Z,BTC-USDT,78416.2,78440,78416.2,78433,1.09162847,85619.69578751
1769950560,2026-02-01T12:56:00.0000000Z,BTC-USDT,78434.2,78442.9,78434.2,78439.9,0.2763124,21673.91702476
1769950620,2026-02-01T12:57:00.0000000Z,BTC-USDT,78439.9,78475.8,78434.7,78459.6,1.27275353,99859.732862388
1769950680,2026-02-01T12:58:00.0000000Z,BTC-USDT,78459.2,78503.9,78459.2,78489.2,0.69589491,54620.234769972
1769950740,2026-02-01T12:59:00.0000000Z,BTC-USDT,78488.1,78488.1,78442,78461.6,2.6541501,208248.86348616
1769950800,2026-02-01T13:00:00.0000000Z,BTC-USDT,78461.5,78504.9,78461.5,78504.9,1.67274423,131318.618501727
1769950860,2026-02-01T13:01:00.0000000Z,BTC-USDT,78505.9,78539,78488.1,78539,0.91607717,71947.78485463
1769950920,2026-02-01T13:02:00.0000000Z,BTC-USDT,78539.8,78629.8,78539.8,78603.9,4.26379451,335150.877284589
1769950980,2026-02-01T13:03:00.0000000Z,BTC-USDT,78611,78631,78548.1,78556.4,0.77116525,60579.965845100
1769951040,2026-02-01T13:04:00.0000000Z,BTC-USDT,78558.3,78621.4,78558.3,78560.3,1.97248777,154959.230957531
1769951100,2026-02-01T13:05:00.0000000Z,BTC-USDT,78560.1,78574.9,78544.1,78571.1,0.65733364,51647.427161804
1769951160,2026-02-01T13:06:00.0000000Z,BTC-USDT,78571.1,78586,78567,78582.9,0.78295899,61527.188015271
1769951220,2026-02-01T13:07:00.0000000Z,BTC-USDT,78583,78584,78567,78567.1,0.44228152,34748.776409992
1769951280,2026-02-01T13:08:00.0000000Z,BTC-USDT,78567.1,78567.1,78542,78554.9,0.64680569,50809.756297381
1769951340,2026-02-01T13:09:00.0000000Z,BTC-USDT,78555,78589.5,78555,78589.5,0.51201257,40238.811870015
1769951400,2026-02-01T13:10:00.0000000Z,BTC-USDT,78589.5,78698.5,78589.5,78676.1,5.73361204,451098.234220244
1769951460,2026-02-01T13:11:00.0000000Z,BTC-USDT,78676,78736,78641.1,78736,2.94821055,232130.30586480
1769951520,2026-02-01T13:12:00.0000000Z,BTC-USDT,78736,78743.9,78713.1,78721.2,1.61651933,127254.341480796
1769951580,2026-02-01T13:13:00.0000000Z,BTC-USDT,78720,78732,78660,78672,1.56374015,123022.56508080
1769951640,2026-02-01T13:14:00.0000000Z,BTC-USDT,78672.1,78705,78650.4,78668.9,1.50236093,118189.081766077
1769951700,2026-02-01T13:15:00.0000000Z,BTC-USDT,78669,78694.3,78669,78691.1,0.80450692,63307.534492412
