unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1548981780,2019-02-01T00:43:00.0000000Z,BTC-USDT,3434.1,3434.4,3433.8,3434,7.25724959,24921.39509206
1548981840,2019-02-01T00:44:00.0000000Z,BTC-USDT,3434,3434.3,3433.3,3434,4.87111715,16727.41629310
1548981900,2019-02-01T00:45:00.0000000Z,BTC-USDT,3433.7,3435.2,3433.2,3434,6.42999767,22080.61199878
1548981960,2019-02-01T00:46:00.0000000Z,BTC-USDT,3434,3434,3432.6,3433.8,0.84944508,2916.824515704
1548982020,2019-02-01T00:47:00.0000000Z,BTC-USDT,3433.4,3434,3432.6,3432.8,1.35469597,4650.400325816
1548982080,2019-02-01T00:48:00.0000000Z,BTC-USDT,3433.4,3434.9,3433.3,3434.3,8.12014654,27887.019262322
1548982140,2019-02-01T00:49:00.0000000Z,BTC-USDT,3434.3,3435,3433.1,3433.5,10.12324964,34758.177638940
1548982200,2019-02-01T00:50:00.0000000Z,BTC-USDT,3433.5,3434,3433,3433.7,6.01377792,20649.509243904
1548982260,2019-02-01T00:51:00.0000000Z,BTC-USDT,3434,3434,3432.6,3433.6,1.50016479,5150.965822944
1548982320,2019-02-01T00:52:00.0000000Z,BTC-USDT,3432.8,3433.5,3432.2,3432.7,1.87973347,6452.561082469
1548982380,2019-02-01T00:53:00.0000000Z,BTC-USDT,3432.4,3432.9,3431.5,3432.7,8.2629453,28364.21233131
1548982440,2019-02-01T00:54:00.0000000Z,BTC-USDT,3432.7,3432.9,3431.7,3432,5.39568533,18517.99205256
1548982500,2019-02-01T00:55:00.0000000Z,BTC-USDT,3432,3432.2,3431.1,3431.1,2.14181405,7348.778186955
1548982560,2019-02-01T00:56:00.0000000Z,BTC-USDT,3431.1,3431.9,3430.8,3430.8,5.96711783,20471.987851164
1548982620,2019-02-01T00:57:00.0000000Z,BTC-USDT,3431.2,3431.6,3430,3430.4,7.07876412,24282.992437248
1548982680,2019-02-01T00:58:00.0000000Z,BTC-USDT,3430.4,3431,3430.1,3430.9,5.81193782,19940.177466638
1548982740,2019-02-01T00:59:00.0000000Z,BTC-USDT,3431,3431.1,3430.4,3430.5,2.09622577,7191.102503985
1548982800,2019-02-01T01:00:00.0000000Z,BTC-USDT,3431,3431.7,3427.8,3431.2,13.57118463,46565.448702456
1548982860,2019-02-01T01:01:00.0000000Z,BTC-USDT,3430.9,3430.9,3429.6,3430.3,1.94573562,6674.456897286
1548982920,2019-02-01T01:02:00.0000000Z,BTC-USDT,3430.4,3430.4,3428.7,3429.4,13.66786073,46872.561587462
1548982980,2019-02-01T01:03:00.0000000Z,BTC-USDT,3428.8,3431.8,3422.4,3429.8,43.91444468,150617.762363464
1548983040,2019-02-01T01:04:00.0000000Z,BTC-USDT,3430.3,3430.3,3422.4,3422.4,22.93083989,78478.506439536
1548983100,2019-02-01T01:05:00.0000000Z,BTC-USDT,3422.4,3431.7,3422.4,3427,19.33671545,66266.92384715
1548983160,2019-02-01T01:06:00.0000000Z,BTC-USDT,3427.1,3430.7,3425.7,3430.7,8.37106534,28718.613861938
1548983220,2019-02-01T01:07:00.0000000Z,BTC-USDT,3430.7,3431.3,3428.6,3430.2,18.90705058,64854.964899516
1548983280,2019-02-01T01:08:00.0000000Z,BTC-USDT,3430.4,3433.3,3429.2,3429.4,6.79412419,23299.769497186
1548983340,2019-02-01T01:09:00.0000000Z,BTC-USDT,3429.2,3430.9,3428.6,3430.5,4.97839666,17078.389742130
1548983400,2019-02-01T01:10:00.0000000Z,BTC-USDT,3429.9,3430.5,3428.4,3429,9.38793727,32191.23689883
1548983460,2019-02-01T01:11:00.0000000Z,BTC-USDT,3428.4,3430,3428.4,3430,6.71864513,23044.95279590
1548983520,2019-02-01T01:12:00.0000000Z,BTC-USDT,3430.2,3431.2,3429.9,3430.7,1.84807625,6340.195190875
1548983580,2019-02-01T01:13:00.0000000Z,BTC-USDT,3430.6,3431,3428.2,3429.2,11.25734568,38603.689805856
1548983640,2019-02-01T01:14:00.0000000Z,BTC-USDT,3429.4,3429.4,3426.3,3428.5,13.62354161,46708.312409885
1548983700,2019-02-01T01:15:00.0000000Z,BTC-USDT,3428.4,3429.4,3426.4,3427.6,6.29239139,21567.800728364
1548983760,2019-02-01T01:16:00.0000000Z,BTC-USDT,3427.6,3428.4,3426.3,3426.5,9.24222612,31668.487800180
1548983820,2019-02-01T01:17:00.0000000Z,BTC-USDT,3426.6,3426.6,3425.4,3426.2,7.31480705,25061.991914710
1548983880,2019-02-01T01:18:00.0000000Z,BTC-USDT,3426.2,3426.7,3424.7,3424.7,5.23659706,17933.773951382
1548983940,2019-02-01T01:19:00.0000000Z,BTC-USDT,3425,3425,3422.7,3422.9,9.64220409,33004.300379661
1548984000,2019-02-01T01:20:00.0000000Z,BTC-USDT,3422.7,3425.1,3416,3423.3,49.33275106,168880.806703698
1548984060,2019-02-01T01:21:00.0000000Z,BTC-USDT,3423.8,3425.6,3420.8,3423.3,23.40507319,80122.587051327
1548984120,2019-02-01T01:22:00.0000000Z,BTC-USDT,3422,3423.3,3421.3,3422.3,13.56354738,46418.528198574
1548984180,2019-02-01T01:23:00.0000000Z,BTC-USDT,3422.9,3426.3,3422.5,3423.4,11.07339397,37908.656916898
1548984240,2019-02-01T01:24:00.0000000Z,BTC-USDT,3423.4,3424.1,3420.9,3422.3,5.58382661,19109.529807403
1548984300,2019-02-01T01:25:00.0000000Z,BTC-USDT,3421.6,3422.5,3421.4,3422.2,11.48581725,39306.763792950
1548984360,2019-02-01T01:26:00.0000000Z,BTC-USDT,3421.8,3425.5,3421.6,3425.5,10.50775425,35994.312183375
1548984420,2019-02-01T01:27:00.0000000Z,BTC-USDT,3425.5,3426.9,3424.8,3426.7,7.83499291,26848.170204697
1548984480,2019-02-01T01:28:00.0000000Z,BTC-USDT,3426.5,3428.3,3426.1,3427.4,4.04480007,13863.147759918
1548984540,2019-02-01T01:29:00.0000000Z,BTC-USDT,3427.9,3428,3426.7,3426.7,9.06531113,31064.101649171
1548984600,2019-02-01T01:30:00.0000000Z,BTC-USDT,3426.6,3426.6,3425.7,3426.4,7.16914591,24564.361546024
1548984660,2019-02-01T01:31:00.0000000Z,BTC-USDT,3426.4,3426.8,3425.5,3426.8,7.61246457,26086.393588476
1548984720,2019-02-01T01:32:00.0000000Z,BTC-USDT,3426.2,3427.1,3425.7,3425.8,1.54881753,5305.939094274
1548984780,2019-02-01T01:33:00.0000000Z,BTC-USDT,3425.8,3426.2,3425.2,3425.8,6.54284239,22414.469459662
1548984840,2019-02-01T01:34:00.0000000Z,BTC-USDT,3425.6,3426.2,3424.7,3425.6,5.09620055,17457.544604080
1548984900,2019-02-01T01:35:00.0000000Z,BTC-USDT,3425,3425.7,3424.4,3425.7,6.34620702,21740.201388414
1548984960,2019-02-01T01:36:00.0000000Z,BTC-USDT,3425.7,3426.4,3425,3426.1,5.23637372,17940.340002092
1548985020,2019-02-01T01:37:00.0000000Z,BTC-USDT,3425.5,3426,3425.2,3425.3,5.4183344,18559.42082032
1548985080,2019-02-01T01:38:00.0000000Z,BTC-USDT,3425.3,3425.9,3423.9,3424.5,4.43441222,15185.644647390
1548985140,2019-02-01T01:39:00.0000000Z,BTC-USDT,3424.2,3424.7,3424,3424.4,5.51781119,18895.192639036
1548985200,2019-02-01T01:40:00.0000000Z,BTC-USDT,3424.4,3424.6,3424,3424,5.18690909,17759.97672416
1548985260,2019-02-01T01:41:00.0000000Z,BTC-USDT,3424.1,3424.5,3424.1,3424.5,0.8396216,2875.28416920
1548985320,2019-02-01T01:42:00.0000000Z,BTC-USDT,3424.5,3425.5,3424.1,3424.1,6.97392973,23879.432788493
1548985380,2019-02-01T01:43:00.0000000Z,BTC-USDT,3424.3,3424.3,3421.3,3422,10.97037864,37540.63570608
1548985440,2019-02-01T01:44:00.0000000Z,BTC-USDT,3421.1,3422.7,3420,3420.2,10.86034847,37144.563837094
1548985500,2019-02-01T01:45:00.0000000Z,BTC-USDT,3420.5,3421.4,3416,3416.2,22.712803,77591.4776086
1548985560,2019-02-01T01:46:00.0000000Z,BTC-USDT,3416,3416.2,3403.4,3410.3,102.22114899,348604.784400597
1548985620,2019-02-01T01:47:00.0000000Z,BTC-USDT,3410.4,3415.4,3408.9,3413.9,24.42399202,83381.066357078
1548985680,2019-02-01T01:48:00.0000000Z,BTC-USDT,3414.2,3419.5,3413.7,3418.7,10.9614857,37474.03116259
1548985740,2019-02-01T01:49:00.0000000Z,BTC-USDT,3417,3417.9,3413.4,3414,18.87784335,64448.95719690
1548985800,2019-02-01T01:50:00.0000000Z,BTC-USDT,3414.4,3415.9,3414,3415.6,5.41047285,18480.011066460
1548985860,2019-02-01T01:51:00.0000000Z,BTC-USDT,3415,3415.8,3414.7,3414.7,8.23416727,28117.210976869
1548985920,2019-02-01T01:52:00.0000000Z,BTC-USDT,3414.8,3418.6,3414.7,3417.9,6.91965528,23650.689781512
1548985980,2019-02-01T01:53:00.0000000Z,BTC-USDT,3417.9,3419.8,3414.8,3416.1,7.21248344,24638.564679384
1548986040,2019-02-01T01:54:00.0000000Z,BTC-USDT,3416.7,3416.7,3412.6,3415.8,5.03650273,17203.686025134
1548986100,2019-02-01T01:55:00.0000000Z,BTC-USDT,3415.8,3418,3414.9,3416.5,8.42832604,28795.375915660
1548986160,2019-02-01T01:56:00.0000000Z,BTC-USDT,3417.9,3417.9,3413.7,3414.3,6.13443205,20944.791348315
1548986220,2019-02-01T01:57:00.0000000Z,BTC-USDT,3414.3,3416.7,3412.9,3414.7,10.49737925,35845.400924975
1548986280,2019-02-01T01:58:00.0000000Z,BTC-USDT,3414.9,3416.9,3413,3413.4,11.16567285,38112.907706190
1548986340,2019-02-01T01:59:00.0000000Z,BTC-USDT,3414,3415.4,3413,3413,7.16709121,24461.28229973
1548986400,2019-02-01T02:00:00.0000000Z,BTC-USDT,3413.9,3413.9,3409.1,3409.1,11.326182,38612.0870562
1548986460,2019-02-01T02:01:00.0000000Z,BTC-USDT,3408.8,3409.1,3404.7,3408.8,10.36803714,35342.565002832
1548986520,2019-02-01T02:02:00.0000000Z,BTC-USDT,3408.8,3410.4,3406.8,3406.9,11.07157758,37719.757657302
1548986580,2019-02-01T02:03:00.0000000Z,BTC-USDT,3406.2,3411.1,3405.4,3410.1,9.31049355,31749.714054855
1548986640,2019-02-01T02:04:00.0000000Z,BTC-USDT,3410.1,3411.3,3409,3409.3,5.99761933,20447.683581769
1548986700,2019-02-01T02:05:00.0000000Z,BTC-USDT,3410.4,3414.4,3409.3,3413.5,7.32690751,25010.398785385
1548986760,2019-02-01T02:06:00.0000000Z,BTC-USDT,3413.5,3415,3411.4,3411.4,12.13578048,41400.001529472
1548986820,2019-02-01T02:07:00.0000000Z,BTC-USDT,3411.4,3412,3410.9,3411,4.09600822,13971.48403842
1548986880,2019-02-01T02:08:00.0000000Z,BTC-USDT,3411,3412,3411,3411,5.79844366,19778.49132426
1548986940,2019-02-01T02:09:00.0000000Z,BTC-USDT,3411,3414.5,3411,3414,10.12118922,34553.73999708
1548987000,2019-02-01T02:10:00.0000000Z,BTC-USDT,3414.6,3416.4,3413.5,3413.9,16.32691862,55738.467476818
1548987060,2019-02-01T02:11:00.0000000Z,BTC-USDT,3413.9,3413.9,3411.9,3413,5.35442168,18274.64119384
1548987120,2019-02-01T02:12:00.0000000Z,BTC-USDT,3413,3413.4,3411.2,3413.3,18.94150254,64653.030619782
1548987180,2019-02-01T02:13:00.0000000Z,BTC-USDT,3413.3,3413.3,3408.3,3408.6,10.56884763,36024.974031618
1548987240,2019-02-01T02:14:00.0000000Z,BTC-USDT,3409.2,3410.1,3407.3,3408.5,14.04803843,47882.738988655
1548987300,2019-02-01T02:15:00.0000000Z,BTC-USDT,3410.1,3411.2,3408.7,3411.2,14.79480508,50468.039088896
1548987360,2019-02-01T02:16:00.0000000Z,BTC-USDT,3409.5,3412.1,3409.5,3411.5,13.00150166,44354.622913090
1548987420,2019-02-01T02:17:00.0000000Z,BTC-USDT,3410.6,3412,3408.7,3410,12.42428451,42366.81017910
1548987480,2019-02-01T02:18:00.0000000Z,BTC-USDT,3410,3411.2,3409.2,3410.1,0.85391331,2911.929778431
1548987540,2019-02-01T02:19:00.0000000Z,BTC-USDT,3409,3409.6,3407.7,3408,11.66377119,39750.13221552
1548987600,2019-02-01T02:20:00.0000000Z,BTC-USDT,3408.1,3412.2,3408.1,3411.6,4.68035722,15967.506691752
1548987660,2019-02-01T02:21:00.0000000Z,BTC-USDT,3411.6,3411.9,3410.5,3411.2,4.74607604,16189.814587648
1548987720,2019-02-01T02:22:00.0000000Z,BTC-USDT,3411.2,3411.9,3407.6,3408.3,12.24802487,41744.943164421
1548987780,2019-02-01T02:23:00.0000000Z,BTC-USDT,3407.9,3408.9,3406.7,3406.7,3.38641393,11536.496335331
1548987840,2019-02-01T02:24:00.0000000Z,BTC-USDT,3407.1,3407.5,3403.7,3407.4,16.94908073,57752.297679402
1548987900,2019-02-01T02:25:00.0000000Z,BTC-USDT,3407.4,3408.1,3406.8,3408.1,4.07424768,13885.443518208
1548987960,2019-02-01T02:26:00.0000000Z,BTC-USDT,3409.2,3409.2,3405.8,3407,5.94413247,20251.65932529
1548988020,2019-02-01T02:27:00.0000000Z,BTC-USDT,3407.5,3409.1,3406.8,3408.7,8.42334321,28712.649999927
1548988080,2019-02-01T02:28:00.0000000Z,BTC-USDT,3407.9,3408.5,3407.2,3407.7,4.25032106,14483.819076162
1548988140,2019-02-01T02:29:00.0000000Z,BTC-USDT,3407.7,3409.7,3407.7,3409,3.03380577,10342.24386993
1548988200,2019-02-01T02:30:00.0000000Z,BTC-USDT,3409.6,3410.4,3408.4,3409,8.65044374,29489.36270966
1548988260,2019-02-01T02:31:00.0000000Z,BTC-USDT,3409,3410.8,3408.9,3410.8,9.76897434,33320.017678872
1548988320,2019-02-01T02:32:00.0000000Z,BTC-USDT,3410.1,3413.1,3409.4,3412,18.39325948,62757.80134576
1548988380,2019-02-01T02:33:00.0000000Z,BTC-USDT,3412,3415.7,3412,3415,4.76997311,16289.45817065
1548988440,2019-02-01T02:34:00.0000000Z,BTC-USDT,3415,3415.1,3414.5,3414.9,22.440189,76631.0014161
1548988500,2019-02-01T02:35:00.0000000Z,BTC-USDT,3414.9,3419.6,3414.9,3418.2,25.66879613,87741.078931566
1548988560,2019-02-01T02:36:00.0000000Z,BTC-USDT,3418,3418.2,3413.8,3415,19.77773775,67540.97441625
1548988620,2019-02-01T02:37:00.0000000Z,BTC-USDT,3414.4,3416.5,3413.9,3415.6,11.13260552,38024.527414112
1548988680,2019-02-01T02:38:00.0000000Z,BTC-USDT,3415.5,3416.9,3415.5,3416.9,11.60698515,39659.907559035
1548988740,2019-02-01T02:39:00.0000000Z,BTC-USDT,3416.9,3417,3416.1,3416.8,5.25869079,17967.894691272
1548988800,2019-02-01T02:40:00.0000000Z,BTC-USDT,3416.8,3418.7,3416.2,3417.2,8.55211426,29224.284849272
1548988860,2019-02-01T02:41:00.0000000Z,BTC-USDT,3417.2,3418.9,3416.6,3418.5,7.58416102,25926.454446870
1548988920,2019-02-01T02:42:00.0000000Z,BTC-USDT,3418.5,3419.1,3417.6,3418,2.99217016,10227.23760688
1548988980,2019-02-01T02:43:00.0000000Z,BTC-USDT,3418.7,3418.7,3417.3,3417.8,8.54715272,29212.458566416
1548989040,2019-02-01T02:44:00.0000000Z,BTC-USDT,3417.8,3418.4,3417,3417.6,12.69928033,43401.060455808
1548989100,2019-02-01T02:45:00.0000000Z,BTC-USDT,3417.5,3417.5,3416.8,3416.8,5.38094137,18385.600473016
1548989160,2019-02-01T02:46:00.0000000Z,BTC-USDT,3417.6,3418,3416.7,3417.2,5.11600406,17482.409073832
1548989220,2019-02-01T02:47:00.0000000Z,BTC-USDT,3417.2,3417.7,3416.8,3417.3,4.61335099,15765.204338127
1548989280,2019-02-01T02:48:00.0000000Z,BTC-USDT,3417.3,3419.1,3417.3,3418.7,9.06413684,30987.564614908
1548989340,2019-02-01T02:49:00.0000000Z,BTC-USDT,3418.7,3419.4,3417.4,3417.4,13.76102851,47026.938830074
1548989400,2019-02-01T02:50:00.0000000Z,BTC-USDT,3417.6,3418.8,3417.5,3418.3,6.67820428,22828.105690324
1548989460,2019-02-01T02:51:00.0000000Z,BTC-USDT,3418.3,3418.3,3417.3,3417.3,0.94422161,3226.688507853
1548989520,2019-02-01T02:52:00.0000000Z,BTC-USDT,3417.3,3418.2,3417.2,3417.8,2.09510184,7160.639068752
1548989580,2019-02-01T02:53:00.0000000Z,BTC-USDT,3418,3418.3,3416.5,3417.1,18.57823418,63483.684016478
1548989640,2019-02-01T02:54:00.0000000Z,BTC-USDT,3417.1,3417.7,3416.5,3417,25.00654207,85447.35425319
1548989700,2019-02-01T02:55:00.0000000Z,BTC-USDT,3416.5,3417.5,3415.4,3415.5,11.83698872,40429.234973160
1548989760,2019-02-01T02:56:00.0000000Z,BTC-USDT,3415.5,3416,3414.6,3414.9,10.63857684,36329.676050916
1548989820,2019-02-01T02:57:00.0000000Z,BTC-USDT,3414.9,3415.2,3413.9,3414.3,10.95193954,37393.207171422
1548989880,2019-02-01T02:58:00.0000000Z,BTC-USDT,3414.3,3416,3414.2,3415.6,11.19173197,38226.479716732
1548989940,2019-02-01T02:59:00.0000000Z,BTC-USDT,3415.9,3417,3415.3,3416.5,20.26163429,69223.873551785
1548990000,2019-02-01T03:00:00.0000000Z,BTC-USDT,3416.4,3417,3415.6,3416.4,20.15729566,68865.384892824
1548990060,2019-02-01T03:01:00.0000000Z,BTC-USDT,3416.2,3416.8,3416,3416.1,10.91582856,37289.561943816
1548990120,2019-02-01T03:02:00.0000000Z,BTC-USDT,3416,3416.5,3416,3416,3.34627428,11430.87294048
1548990180,2019-02-01T03:03:00.0000000Z,BTC-USDT,3416.5,3417.2,3416,3416.4,9.03536845,30868.432772580
1548990240,2019-02-01T03:04:00.0000000Z,BTC-USDT,3417.1,3419.3,3416.4,3416.9,22.59290748,77197.705568412
1548990300,2019-02-01T03:05:00.0000000Z,BTC-USDT,3417,3417,3416.2,3416.9,10.32219121,35269.895145449
1548990360,2019-02-01T03:06:00.0000000Z,BTC-USDT,3416.9,3417,3416.4,3416.7,6.26545986,21407.196703662
1548990420,2019-02-01T03:07:00.0000000Z,BTC-USDT,3417,3417.9,3414.9,3416.4,9.0480136,30911.63366304
1548990480,2019-02-01T03:08:00.0000000Z,BTC-USDT,3417.3,3417.3,3413.6,3414.4,20.54724641,70156.518142304
1548990540,2019-02-01T03:09:00.0000000Z,BTC-USDT,3414.4,3414.4,3413.6,3414.4,3.45528875,11797.737908000
1548990600,2019-02-01T03:10:00.0000000Z,BTC-USDT,3414,3414.7,3412.4,3412.5,28.99258432,98937.193992000
1548990660,2019-02-01T03:11:00.0000000Z,BTC-USDT,3413,3414.8,3412.6,3413.5,14.69335216,50155.757598160
1548990720,2019-02-01T03:12:00.0000000Z,BTC-USDT,3413.5,3416.2,3413.5,3415.5,8.26183194,28218.286991070
1548990780,2019-02-01T03:13:00.0000000Z,BTC-USDT,3414.3,3415.4,3413,3413.1,13.47653287,45996.754338597
1548990840,2019-02-01T03:14:00.0000000Z,BTC-USDT,3413.1,3413.7,3412.5,3412.9,9.10712144,31081.694762576
1548990900,2019-02-01T03:15:00.0000000Z,BTC-USDT,3412.9,3416.1,3411.8,3415.9,17.47496053,59692.717674427
1548990960,2019-02-01T03:16:00.0000000Z,BTC-USDT,3415.2,3416.5,3415.1,3415.6,22.28054204,76101.419391824
1548991020,2019-02-01T03:17:00.0000000Z,BTC-USDT,3416.2,3416.8,3415.3,3415.3,20.5248816,70098.62812848
1548991080,2019-02-01T03:18:00.0000000Z,BTC-USDT,3415.6,3416,3415.3,3416,23.4059689,79954.7897624
1548991140,2019-02-01T03:19:00.0000000Z,BTC-USDT,3416,3416.1,3414.2,3416.1,18.77595095,64140.526040295
1548991200,2019-02-01T03:20:00.0000000Z,BTC-USDT,3416.1,3416.1,3414.6,3414.7,27.28431113,93167.737215611
1548991260,2019-02-01T03:21:00.0000000Z,BTC-USDT,3414.9,3415.3,3414.2,3414.4,23.03298009,78643.807219296
1548991320,2019-02-01T03:22:00.0000000Z,BTC-USDT,3415.3,3415.3,3414.3,3415.1,19.52365686,66675.240542586
1548991380,2019-02-01T03:23:00.0000000Z,BTC-USDT,3415.1,3416.3,3414.6,3415.9,15.21640329,51977.711998311
1548991440,2019-02-01T03:24:00.0000000Z,BTC-USDT,3415.3,3416.2,3415.3,3415.3,17.89307391,61110.215324823
1548991500,2019-02-01T03:25:00.0000000Z,BTC-USDT,3415.7,3416.1,3415.3,3415.6,25.52174097,87172.058457132
1548991560,2019-02-01T03:26:00.0000000Z,BTC-USDT,3415.8,3415.8,3415,3415.5,18.37015222,62743.254907410
1548991620,2019-02-01T03:27:00.0000000Z,BTC-USDT,3415.5,3417.5,3415.2,3417.4,19.83329093,67778.288424182
1548991680,2019-02-01T03:28:00.0000000Z,BTC-USDT,3416.7,3418,3416.2,3417.2,19.88132796,67938.473904912
1548991740,2019-02-01T03:29:00.0000000Z,BTC-USDT,3416.9,3417.7,3416.4,3417,17.20264706,58781.44500402
1548991800,2019-02-01T03:30:00.0000000Z,BTC-USDT,3417.4,3418.6,3416.8,3417.9,24.70208246,84429.247640034
1548991860,2019-02-01T03:31:00.0000000Z,BTC-USDT,3418.5,3419,3417.5,3419,22.42827944,76682.28740536
1548991920,2019-02-01T03:32:00.0000000Z,BTC-USDT,3419,3420,3418.3,3419.6,16.8053216,57467.47774336
1548991980,2019-02-01T03:33:00.0000000Z,BTC-USDT,3419.9,3420,3419.3,3419.7,14.38090446,49178.378981862
1548992040,2019-02-01T03:34:00.0000000Z,BTC-USDT,3419.5,3419.8,3419.1,3419.8,10.49405373,35887.564945854
1548992100,2019-02-01T03:35:00.0000000Z,BTC-USDT,3419.5,3419.8,3419,3419.2,23.63149159,80800.796044528
1548992160,2019-02-01T03:36:00.0000000Z,BTC-USDT,3419.8,3419.8,3418.7,3418.7,13.5916593,46465.80564891
1548992220,2019-02-01T03:37:00.0000000Z,BTC-USDT,3419.5,3420,3418.4,3419.1,20.60078516,70436.144540556
